Date,HDFCBANK.NS,ICICIBANK.NS,INFY.NS,LT.NS,RELIANCE.NS,TCS.NS
09-09-2020,519.2890015,355.538147,808.0368042,846.6715088,980.0236206,2070.595459
10-09-2020,516.4711914,358.5364685,818.7495728,857.3306274,1049.23999,2073.709961
11-09-2020,510.8355103,358.3429871,823.6705933,854.0258789,1051.847168,2111.916504
14-09-2020,501.0321655,351.7660828,852.151062,839.7827148,1044.048218,2216.261963
15-09-2020,506.975708,359.3585205,855.6785278,847.0904541,1051.439209,2216.261963
16-09-2020,517.9393921,362.4052124,872.4880981,858.1219482,1054.023438,2226.580322
17-09-2020,513.1797485,356.8922119,880.5444336,843.692627,1042.325195,2189.175049
18-09-2020,500.7244568,357.4241333,872.8364868,838.4794312,1045.47644,2179.344971
21-09-2020,496.93573,339.1926575,879.5864868,820.9316406,1022.872864,2193.044678
22-09-2020,490.3528137,342.7712402,877.4962158,797.3327637,1002.604431,2244.327881
23-09-2020,495.9648438,340.3049622,888.1653442,801.1495972,1011.514404,2194.956787
24-09-2020,487.9849243,324.684906,849.538269,791.9334717,989.024292,2074.687256
25-09-2020,494.4256592,337.2099609,880.9364014,827.8204346,998.3196411,2154.793213
28-09-2020,499.2562866,351.0891113,880.0219727,840.480896,1004.916992,2158.351807
29-09-2020,503.2106934,345.3342896,878.8026123,833.5921021,1017.975891,2213.593262
30-09-2020,510.8118286,343.1097717,878.149292,839.3172607,1013.124146,2217.0625
01-10-2020,524.2380981,357.0856323,886.3364868,840.4343872,1008.997925,2244.772217
05-10-2020,527.7425537,360.8577271,913.3799438,834.9885254,1003.080627,2406.984863
06-10-2020,541.8317871,368.1116028,919.5200806,830.9390259,1002.24176,2414.545898
07-10-2020,550.4274902,370.0942993,928.9266968,826.5635986,1023.621094,2433.805176
08-10-2020,564.421936,374.7851563,952.5731201,820.1868896,1015.345886,2513.643555
09-10-2020,584.1942749,388.3258362,963.9829102,845.6940308,1012.716125,2502.301514
12-10-2020,574.7698364,390.7921143,986.0182495,843.180603,1014.348389,2517.468262
13-10-2020,567.5712891,383.2480774,1008.402039,834.5229492,1034.140747,2514.399414
14-10-2020,573.7516479,393.4518738,990.2858887,851.9777832,1037.223999,2509.978027
15-10-2020,553.7425537,378.1703186,965.2457886,827.4015503,1000.496033,2448.336182
16-10-2020,567.9976196,383.1029968,982.0119019,832.3353271,986.5757446,2468.61499
19-10-2020,569.9866333,403.4139709,980.6182251,840.5275269,986.757019,2422.383789
20-10-2020,579.6478271,400.9959717,990.7215576,853.9327393,977.5524902,2446.906738
21-10-2020,590.421936,406.5089417,1000.171448,860.5888062,963.3599854,2390.088623
22-10-2020,584.0758667,399.3517456,983.3619385,871.6201782,955.3569946,2386.291992
23-10-2020,585.2598877,403.2688599,988.1596069,876.2282715,958.1229858,2400.273193
26-10-2020,573.4675293,391.1790466,979.3123779,886.0028076,920.057373,2401.523926
27-10-2020,583.9812012,396.4985657,960.2974854,914.1166992,922.5058594,2349.664307
28-10-2020,572.8518066,383.0545959,947.7088013,914.9545288,912.0543823,2342.562256
29-10-2020,562.2434692,386.7783203,946.2122803,869.9445801,919.0597534,2351.898193
30-10-2020,560.5148926,379.7178345,933.6676025,865.289978,931.5745239,2380.664307
02-11-2020,575.5276489,403.7524719,943.9675293,865.1037598,851.2945557,2326.839355
03-11-2020,591.013916,429.2862244,935.3845215,882.2792358,839.0291748,2352.746582
04-11-2020,595.4893799,422.7093201,963.0262451,891.8635254,867.5046387,2370.211426
05-11-2020,601.0776367,424.1117554,971.8737793,909.1817627,886.4581299,2399.290771
06-11-2020,619.2871094,428.2706604,979.5762939,911.6964722,920.0801392,2418.721191
09-11-2020,634.8681641,447.5177002,1000.528015,916.5360107,929.8514404,2435.828369
10-11-2020,660.015686,467.9737244,960.4735107,980.9217529,945.2001343,2367.040039
11-11-2020,658.2633667,470.585083,988.1596069,1005.356995,905.5928955,2401.166992
12-11-2020,649.6204224,461.0583496,983.9779053,1018.40509,897.7938232,2386.202637
13-11-2020,643.5111694,469.6179199,989.6560669,997.8129883,905.2301025,2373.517334
14-11-2020,648.6732178,470.923645,997.7990112,1005.119873,907.9053955,2385.577148
17-11-2020,667.0247192,470.440033,989.2158813,1025.711792,903.8019409,2381.736572
18-11-2020,667.1431274,481.3208923,977.6397705,1089.52832,901.0585938,2346.537109
19-11-2020,650.8753662,463.0410461,965.491394,1076.338135,894.6878662,2355.694336
20-11-2020,664.7515869,464.4434814,971.3012695,1074.487549,861.2926636,2376.554688
23-11-2020,660.4655762,452.8855591,1003.433167,1068.366821,884.5084229,2433.72876
24-11-2020,681.1140137,462.5091248,1003.609314,1077.524292,890.5617065,2431.76416
25-11-2020,664.348999,457.1895752,982.1294556,1059.019897,883.1933594,2413.226563
26-11-2020,675.644104,459.7042236,979.9724121,1061.724243,885.369873,2430.46875
27-11-2020,682.3690186,457.8182373,968.3522949,1065.093018,875.0316162,2393.885498
01-12-2020,678.793396,469.1826782,1001.672668,1058.97229,886.4128418,2436.007324
02-12-2020,666.3143921,464.6852722,1004.357483,1056.884766,887.8864746,2456.331299
03-12-2020,652.2250977,466.0393066,991.6368408,1067.702637,890.5617065,2420.507324
04-12-2020,656.2033081,485.5765076,998.8555298,1090.809326,882.7172852,2436.677246
07-12-2020,649.8809204,493.7009583,1006.646362,1109.977905,887.9090576,2445.744873
08-12-2020,651.7988892,491.7181396,1015.317383,1111.591187,904.0285645,2498.989502
09-12-2020,666.4326782,494.7164612,1034.55249,1120.700928,919.0824585,2511.049805
10-12-2020,656.3215942,490.3157349,1027.994019,1129.573608,910.036499,2487.375488
11-12-2020,654.8773193,498.5368347,1023.988464,1133.322021,909.4924316,2486.749756
14-12-2020,649.8334961,508.5472717,1025.177124,1185.845947,902.9177246,2499.346436
15-12-2020,658.9026489,501.0514832,1016.417664,1182.619507,895.2319946,2467.051514
16-12-2020,668.0903931,495.6352844,1026.189331,1203.496338,896.2294922,2514.086914
17-12-2020,682.8189697,493.6525269,1020.467285,1213.50769,900.3331299,2535.527832
18-12-2020,668.3981323,500.1811218,1047.405151,1216.117188,903.0310059,2555.89624
21-12-2020,650.0702515,478.2742615,1036.401001,1171.801514,879.5205688,2519.4021
22-12-2020,650.2835083,483.8839111,1074.43103,1198.229492,878.1603394,2566.169434
23-12-2020,651.4911499,487.0756836,1103.085327,1200.222534,881.4023438,2598.554199
24-12-2020,661.6495361,496.6991272,1088.119995,1197.755005,904.2099609,2599.090088
28-12-2020,669.1085205,503.0342407,1091.861206,1223.566528,908.3588257,2617.001221
29-12-2020,675.904541,511.448761,1100.664551,1219.248657,902.3508911,2617.984375
30-12-2020,678.4146118,511.4003601,1097.583252,1226.081177,904.8220825,2599.045166
31-12-2020,680.2142334,517.4936523,1105.50647,1221.858154,900.1971436,2557.458984
01-01-2021,674.8862915,510.1914368,1109.599609,1230.778442,901.1946411,2615.974365
04-01-2021,670.6004028,514.2536011,1134.072754,1247.479736,902.713623,2715.315674
05-01-2021,675.6677246,519.621521,1138.958252,1239.603638,891.4912109,2763.155029
06-01-2021,672.755127,528.7614746,1128.658813,1246.910278,867.9807739,2726.080322
07-01-2021,670.71875,523.3451538,1111.096191,1270.586426,866.5751343,2709.374268
08-01-2021,678.0119629,524.2639771,1155.068237,1303.277588,876.8000488,2788.07959
11-01-2021,687.3889771,526.8270264,1211.496582,1281.072388,860.2724609,2837.705811
12-01-2021,701.3835449,530.0187988,1207.579346,1280.882446,887.3876953,2836.276123
13-01-2021,696.4819336,538.2398682,1221.136353,1283.444702,879.1124878,2822.072266
14-01-2021,695.5821533,535.1448975,1206.479004,1306.314209,888.9972534,2909.564453
15-01-2021,694.5875854,525.1828003,1183.986816,1285.010498,878.5004272,2894.033936
18-01-2021,702.3780518,515.6560669,1155.024292,1267.834595,899.5849609,2883.6521
19-01-2021,712.2050171,528.5196533,1159.07373,1299.908813,914.2987671,2918.514404
20-01-2021,706.5930176,532.9203491,1179.145142,1312.055298,931.6652222,2961.566162
21-01-2021,698.4473877,534.5645752,1179.365112,1301.284912,951.9335327,2930.284424
22-01-2021,683.647644,516.284729,1180.377441,1292.554443,929.3527222,2956.465332
25-01-2021,692.7879639,520.3953247,1166.512329,1291.79541,880.1100464,2945.902832
27-01-2021,667.569397,505.2103882,1145.296631,1290.419312,859.2522583,2918.827881
28-01-2021,649.5020142,510.9168701,1123.464722,1276.65979,850.8864136,2861.096191
29-01-2021,658.5239258,519.3796997,1090.760986,1266.553345,835.1977539,2784.837402
01-02-2021,699.3708496,583.987793,1109.995972,1374.875244,859.3882446,2809.899658
02-02-2021,739.0574951,597.0932007,1119.107056,1442.582275,873.2179565,2867.271973
03-02-2021,745.8061523,601.9291382,1130.903564,1450.505981,875.4171143,2864.229004
